order_id,customer_id,order_date,amount,channel,region
ORD0002382,CUST000510,2024-11-22,51.86,Web,Central
ORD0011022,CUST002376,2025-10-12,17.96,Store,East
ORD0007009,CUST001492,2025-10-11,52.33,Store,North
ORD0009270,CUST002011,2025-10-22,245.41,Web,West
ORD0000921,CUST000196,2026-02-26,113.88,Mobile App,West
ORD0004634,CUST000981,2025-01-11,292.4,Web,Central
ORD0008505,CUST001841,2026-07-17,153.15,Web,Central
ORD0000747,CUST000155,2026-03-02,104.52,Store,East
ORD0007708,CUST001653,2026-02-08,47.26,Marketplace,Central
ORD0003570,,2026-05-10,99.58,Marketplace,West
ORD0008983,CUST001949,2025-04-15,180.38,Marketplace,Central
ORD0010669,CUST002306,2026-06-27,32.87,Marketplace,East
ORD0014171,CUST003093,2024-11-02,38.97,Web,North
ORD0011612,CUST002513,2026-03-09,91.52,Mobile App,Central
ORD0010763,CUST002324,2026-08-24,48.37,Web,Central
ORD0008558,CUST001853,2025-12-20,21.89,Web,Central
ORD0006449,CUST001384,2025-02-01,337.34,Marketplace,South
ORD0005600,CUST001197,2026-01-22,32.96,Web,Central
ORD0014253,CUST003103,2026-08-11,820.49,Store,Central
ORD0012548,CUST002737,2026-03-27,170.15,Mobile App,North
ORD0010356,CUST002229,2025-01-09,137.71,Store,North
ORD0015977,CUST003442,2025-03-07,37.37,Store,West
ORD0015672,CUST003377,2026-07-27,49.5,Marketplace,Central
ORD0008573,CUST001856,2025-03-03,197.18,Marketplace,East
ORD0015364,CUST003306,2025-12-11,61.57,Web,East
ORD0009485,CUST002054,2025-02-19,80.25,Marketplace,East
ORD0001913,CUST000405,2025-07-03,864.35,Marketplace,Central
ORD0013347,CUST002901,2025-12-13,51.86,Store,North
ORD0000600,CUST000126,2025-05-19,64.12,Store,North
ORD0003893,CUST000822,2024-10-06,64.75,Web,South
ORD0012334,CUST002687,2026-04-14,110.62,Web,West
ORD0005541,CUST001188,2026-06-25,635.68,Mobile App,South
ORD0001653,CUST000349,2025-12-22,20.38,Mobile App,West
ORD0014274,CUST003109,2026-04-30,80.27,Store,South
ORD0008107,CUST001749,2025-11-11,45.63,Marketplace,West
ORD0001894,CUST000402,2025-05-16,39.3,Store,South
ORD0016180,CUST003495,2026-03-27,129.92,Marketplace,Central
ORD0018263,CUST003972,2025-09-27,59.94,Marketplace,South
ORD0011588,CUST002506,2026-06-07,188.29,Web,South
ORD0014602,CUST003168,2025-05-13,263.24,Web,West
ORD0006503,CUST001393,2025-07-01,26.62,Web,East
ORD0004363,CUST000923,2026-04-07,31.25,Mobile App,West
ORD0000263,CUST000052,2024-09-17,278.77,Mobile App,Central
ORD0000376,CUST000082,2025-08-12,79.15,Web,East
ORD0001967,CUST000415,2024-09-03,143.42,Mobile App,West
ORD0003958,CUST000839,2025-05-14,94.76,Marketplace,West
ORD0001467,CUST000298,2025-07-10,7.04,Web,East
ORD0012616,CUST002750,2025-03-18,543.28,Store,West
ORD0005697,CUST001225,2026-03-22,66.34,Store,North
ORD0001244,CUST000262,2025-04-10,160.46,Mobile App,West
ORD0008106,CUST001749,2025-12-26,97.13,Mobile App,West
ORD0016942,CUST003669,2026-05-07,118.7,Mobile App,West
ORD0013254,CUST002887,2026-08-17,297.53,Mobile App,North
ORD0000942,CUST000199,2025-12-09,36.09,Marketplace,East
ORD0015032,CUST003249,2024-11-30,14.22,Web,Central
ORD0009664,CUST002088,2026-02-20,17.69,Marketplace,South
ORD0003347,CUST000723,2026-02-05,76.09,Web,West
ORD0012715,CUST002772,2025-08-16,37.23,Store,West
ORD0002658,CUST000561,2025-08-25,32.77,Mobile App,Central
ORD0011046,CUST002382,2025-12-11,142.18,Marketplace,West
ORD0012699,CUST002770,2025-06-07,407.58,Store,South
ORD0010906,CUST002350,2025-03-14,224.88,Web,North
ORD0013907,CUST003026,2026-07-26,26.29,Mobile App,East
ORD0017437,CUST003788,2025-12-26,89.19,Mobile App,Central
ORD0014185,CUST003095,2026-01-15,65.43,Store,West
ORD0017722,CUST003857,2024-11-21,68.0,Store,West
ORD0005327,CUST001151,2025-12-17,84.48,Mobile App,Central
ORD0014218,CUST003099,2026-03-27,24.42,Store,North
ORD0006579,CUST001405,2025-04-05,152.89,Marketplace,West
ORD0002800,CUST000598,2026-04-04,16.39,Mobile App,East
ORD0004307,CUST000915,2026-05-23,1618.95,Marketplace,West
ORD0015787,CUST003401,2025-03-16,61.16,Web,South
ORD0016571,CUST003595,2025-04-28,262.0,Marketplace,West
ORD0007245,CUST001544,2024-10-16,67.78,Web,South
ORD0000299,CUST000062,2026-07-24,63.65,Marketplace,East
ORD0017710,CUST003852,2025-06-03,68.77,Web,North
ORD0009242,CUST002008,2026-07-03,27.39,Store,North
ORD0006771,CUST001443,2026-01-29,41.81,Mobile App,North
ORD0003824,CUST000808,2025-11-19,175.58,Web,South
ORD0017515,CUST003803,2025-08-25,78.22,Web,East
ORD0007978,CUST001717,2026-03-27,65.7,Store,West
ORD0011464,CUST002479,2025-10-11,28.24,Web,West
ORD0002036,CUST000428,2024-09-20,37.73,Web,North
ORD0004040,CUST000855,2026-06-01,108.5,Store,East
ORD0010451,CUST002250,2026-07-07,13.07,Marketplace,East
ORD0014220,CUST003100,2026-03-21,65.43,Web,East
ORD0012118,CUST002623,2026-06-10,173.27,Web,Central
ORD0010165,CUST002194,2026-03-26,123.92,Marketplace,West
ORD0015822,CUST003412,2025-10-30,45.69,Marketplace,East
ORD0010292,CUST002217,2025-12-30,22.97,Web,East
ORD0001500,CUST000308,2026-04-26,26.22,Store,East
ORD0003513,CUST000751,2026-01-03,64.87,Mobile App,South
ORD0002918,CUST000623,2026-04-28,-440.86,Mobile App,Central
ORD0008845,CUST001918,2025-10-29,11.75,Marketplace,South
ORD0008363,CUST001808,2025-10-27,33.78,Marketplace,Central
ORD0006829,CUST001456,2025-07-29,77.06,Web,South
ORD0007131,CUST001520,2025-05-23,55.3,Marketplace,Central
ORD0017116,CUST003705,2025-09-10,48.61,Mobile App,North
ORD0018288,CUST003975,2025-05-22,131.91,Marketplace,East
ORD0004086,CUST000869,2025-10-13,57.42,Web,West
ORD0000243,CUST000051,2026-01-11,255.38,Web,South
ORD0003145,CUST000671,2025-07-18,41.51,Store,West
ORD0012564,CUST002741,2026-03-01,81.85,Mobile App,East
ORD0001645,CUST000347,2025-06-21,39.17,Marketplace,South
ORD0007372,CUST001576,2026-03-04,60.36,Mobile App,West
ORD0013703,CUST002973,2025-09-29,61.68,Web,West
ORD0005595,CUST001196,2025-04-22,41.56,Web,North
ORD0010949,CUST002360,2026-05-23,36.16,Marketplace,East
ORD0016341,CUST003532,2024-12-27,118.02,Marketplace,East
ORD0014916,CUST003225,2025-02-20,43.21,Store,West
ORD0005232,CUST001127,2026-02-25,24.14,Marketplace,Central
ORD0002077,CUST000437,2026-07-13,107.17,Web,North
ORD0004104,CUST000872,2025-06-27,149.24,Mobile App,East
ORD0007494,CUST001607,2026-06-22,504.14,Mobile App,South
ORD0009044,CUST001962,2025-11-08,26.97,Web,Central
ORD0015577,CUST003352,2025-09-22,38.62,Mobile App,Central
ORD0012994,CUST002825,2025-10-02,1920.56,Marketplace,West
ORD0005969,CUST001276,2025-10-26,43.73,Web,West
ORD0008321,CUST001794,2026-02-27,23.46,Marketplace,South
ORD0016800,CUST003642,2025-09-16,59.52,Store,West
ORD0010298,CUST002218,2025-01-27,38.91,Store,East
ORD0003967,CUST000841,2025-10-07,85.92,Web,South
ORD0015080,CUST003257,2025-08-01,34.31,Web,North
ORD0008767,CUST001902,2025-02-26,-170.8,Mobile App,South
ORD0018269,CUST003973,2025-05-13,34.36,Store,East
ORD0013579,CUST002948,2025-04-01,31.03,Marketplace,South
ORD0006755,CUST001442,2026-08-15,186.18,Mobile App,East
ORD0014437,CUST003142,2025-06-13,57.25,Marketplace,North
ORD0013216,CUST002878,2026-07-11,28.63,Web,Central
ORD0017211,CUST003735,2025-12-29,61.25,Web,East
ORD0012854,CUST002803,2026-01-17,36.57,Marketplace,South
ORD0004079,CUST000868,2025-10-11,30.72,Store,South
ORD0007755,CUST001661,2026-03-16,75.96,Marketplace,North
ORD0012896,CUST002809,2025-01-26,108.11,Mobile App,North
ORD0008833,CUST001915,2026-06-26,43.03,Marketplace,East
ORD0009463,CUST002051,2025-11-01,669.1,Web,South
ORD0002779,,2025-10-03,42.39,Web,East
ORD0004604,CUST000974,2025-06-11,38.19,Store,West
ORD0004933,CUST001054,2025-05-31,60.32,Web,West
ORD0001986,CUST000419,2026-01-13,153.6,Store,West
ORD0003862,CUST000814,2026-06-20,12.64,Web,Central
ORD0007775,CUST001666,2025-05-27,39.02,Mobile App,West
ORD0011673,CUST002523,2025-03-22,121.21,Web,South
ORD0009727,CUST002102,2026-02-20,107.06,Marketplace,South
ORD0000326,CUST000069,2024-09-02,100.23,Web,Central
ORD0010531,CUST002270,2024-09-01,84.99,Web,Central
ORD0007892,CUST001702,2026-08-23,750.71,Web,South
ORD0006395,CUST001374,2025-07-30,22.13,Marketplace,South
ORD0012173,CUST002638,2026-07-27,20.96,Web,East
ORD0016333,CUST003532,2026-05-01,61.03,Marketplace,East
ORD0004055,CUST000861,2026-04-29,178.7,Mobile App,Central
ORD0002238,CUST000470,2026-02-11,28.6,Mobile App,North
ORD0005230,CUST001125,2025-12-17,199.22,Store,North
ORD0012371,CUST002696,2025-06-13,37.25,Web,West
ORD0004572,CUST000970,2026-01-27,121.04,Marketplace,Central
ORD0008977,CUST001949,2026-06-13,326.26,Mobile App,Central
ORD0007455,CUST001597,2024-12-04,34.85,Mobile App,West
ORD0001269,CUST000265,2024-10-30,14.79,Web,North
ORD0000865,CUST000183,2026-06-07,35.38,Store,West
ORD0016981,CUST003681,2025-02-26,42.06,Marketplace,South
ORD0004943,CUST001056,2025-03-20,18.82,Web,West
ORD0002254,CUST000473,2025-08-03,41.07,Marketplace,East
ORD0006011,CUST001286,2025-06-07,71.25,Marketplace,East
ORD0006912,CUST001473,2025-07-29,-64.31,Mobile App,West
ORD0015786,CUST003401,2025-04-02,57.57,Store,South
ORD0006999,CUST001491,2026-08-18,151.76,Marketplace,South
ORD0000372,CUST000081,2024-12-09,43.66,Web,Central
ORD0015624,CUST003366,2025-12-24,40.44,Web,North
ORD0014695,CUST003185,2025-09-01,125.9,Mobile App,South
ORD0007941,CUST001709,2025-07-22,31.59,Mobile App,Central
ORD0000610,CUST000128,2025-10-31,95.31,Web,East
ORD0004652,CUST000985,2025-10-03,40.97,Mobile App,South
ORD0017272,CUST003748,2025-06-05,67.93,Mobile App,North
ORD0008873,CUST001926,2026-04-12,204.42,Marketplace,East
ORD0017804,CUST003874,2025-10-31,48.14,Web,South
ORD0014442,CUST003143,2026-06-04,541.0,Mobile App,Central
ORD0005920,CUST001268,2026-03-06,1127.63,Web,South
ORD0016380,CUST003544,2026-06-13,65.64,Marketplace,Central
ORD0002365,CUST000507,2025-11-06,68.41,Web,East
ORD0011406,CUST002465,2025-10-17,4.08,Store,South
ORD0007767,CUST001664,2025-12-30,12.91,Web,South
ORD0007149,CUST001526,2026-02-17,68.76,Mobile App,Central
ORD0009104,CUST001975,2024-09-15,40.65,Store,East
ORD0010636,CUST002298,2026-02-15,455.59,Web,Central
ORD0017889,CUST003886,2025-04-23,79.37,Web,North
ORD0003790,CUST000804,2026-05-21,52.12,Store,West
ORD0015921,CUST003433,2025-11-24,369.35,Marketplace,East
ORD0012007,CUST002597,2025-12-15,-64.65,Web,South
ORD0005582,CUST001194,2025-03-25,1120.26,Web,East
ORD0013386,CUST002908,2026-06-07,41.39,Mobile App,North
ORD0011368,CUST002452,2025-11-09,29.19,Web,East
ORD0016940,CUST003668,2024-10-08,80.21,Marketplace,West
ORD0005061,CUST001094,2025-12-21,201.59,Web,Central
ORD0009616,CUST002080,2026-07-23,77.66,Marketplace,West
ORD0004219,CUST000895,2024-12-01,156.14,Store,East
ORD0008045,CUST001732,2025-10-16,126.69,Marketplace,North
ORD0008672,CUST001886,2025-09-02,17.0,Store,East
ORD0000663,CUST000136,2025-02-01,77.75,Web,West
ORD0001995,CUST000421,2025-02-19,27.48,Mobile App,West
ORD0016097,CUST003467,2025-10-09,24.42,Web,West
ORD0012436,CUST002713,2026-01-27,8.21,Web,West
ORD0012452,CUST002718,2026-08-07,720.65,Mobile App,South
ORD0011181,CUST002403,2025-05-22,65.27,Web,West
ORD0009312,CUST002018,2025-02-01,88.13,Store,West
ORD0002777,CUST000591,2025-01-18,320.68,Mobile App,East
ORD0004536,CUST000964,2025-04-04,146.79,Web,West
ORD0014702,CUST003186,2026-07-03,166.51,Web,East
ORD0013953,CUST003034,2025-06-21,29.25,Marketplace,North
ORD0007190,CUST001532,2025-06-25,63.23,Web,South
ORD0017137,CUST003707,2025-03-09,40.89,Web,Central
ORD0014104,CUST003072,2026-06-12,398.99,Web,West
ORD0005574,CUST001193,2024-10-23,57.46,Web,Central
ORD0006136,CUST001318,2026-03-05,109.63,Mobile App,East
ORD0004428,CUST000938,2025-08-24,40.1,Mobile App,Central
ORD0010554,CUST002278,2026-04-03,,Mobile App,South
ORD0005248,CUST001131,2025-04-17,759.53,Web,East
ORD0015094,CUST003260,2026-08-06,99.65,Mobile App,South
ORD0003982,CUST000845,2026-04-20,128.42,Web,East
ORD0009944,CUST002145,2026-02-12,95.44,Marketplace,South
ORD0007826,CUST001678,2025-07-17,106.98,Store,North
ORD0011086,CUST002386,2025-02-27,28.21,Store,North
ORD0002670,CUST000565,2024-12-16,94.83,Web,North
ORD0003978,,2026-03-27,70.58,Web,North
ORD0014914,CUST003225,2025-06-14,86.03,Mobile App,West
ORD0000280,CUST000059,2025-07-04,-41.93,Store,West
ORD0016162,CUST003492,2026-04-23,137.66,Mobile App,North
ORD0015382,CUST003307,2025-04-05,74.07,Marketplace,North
ORD0008719,CUST001895,2025-11-05,42.04,Marketplace,East
ORD0007453,CUST001597,2025-06-13,42.49,Marketplace,West
ORD0005198,CUST001119,2025-12-23,46.44,Marketplace,South
ORD0014990,CUST003237,2026-01-16,1049.33,Mobile App,Central
ORD0009887,CUST002130,2026-02-11,81.42,Web,Central
ORD0017814,CUST003875,2026-07-13,774.88,Mobile App,East
ORD0011672,CUST002523,2025-07-09,43.52,Web,South
ORD0012609,CUST002749,2026-09-09,29.49,Store,North
ORD0018206,CUST003965,2026-04-07,47.23,Store,South
ORD0004156,CUST000886,2026-02-04,51.73,Web,Central
ORD0014693,CUST003185,2025-11-06,174.34,Web,South
ORD0004884,CUST001045,2025-08-09,73.64,Web,Central
ORD0005808,CUST001245,2026-02-01,123.13,Web,West
ORD0003810,CUST000806,2025-10-08,42.67,Marketplace,North
ORD0014407,CUST003138,2026-07-18,-92.11,Web,North
ORD0010080,CUST002174,2026-03-30,-60.45,Web,West
ORD0008714,CUST001894,2025-03-12,156.98,Marketplace,East
ORD0012489,CUST002725,2026-04-20,80.25,Store,Central
ORD0016756,CUST003631,2025-02-11,122.0,Web,West
ORD0004684,CUST000994,2026-02-03,84.71,Mobile App,East
ORD0014802,CUST003204,2026-08-12,44.81,Web,North
ORD0005544,CUST001188,2025-12-21,404.02,Web,South
ORD0015603,CUST003356,2026-01-23,77.85,Marketplace,East
ORD0011865,CUST002568,2025-02-17,29.69,Marketplace,South
ORD0005594,CUST001196,2025-05-28,91.94,Mobile App,North
ORD0010402,CUST002239,2026-02-25,39.73,Mobile App,East
ORD0012624,CUST002751,2025-06-06,49.78,Store,East
ORD0015730,CUST003393,2026-05-11,282.24,Store,North
ORD0014630,CUST003171,2024-09-19,338.59,Web,East
ORD0006898,CUST001472,2026-07-05,41.66,Store,West
ORD0004564,CUST000968,2025-06-07,83.76,Store,South
ORD0008377,CUST001810,2024-10-25,46.86,Store,West
ORD0013449,CUST002921,2026-06-08,325.02,Store,West
ORD0013672,CUST002965,2026-01-15,38.07,Mobile App,South
ORD0001270,CUST000266,2026-08-08,30.09,Web,East
ORD0012709,CUST002771,2025-11-28,86.46,Web,North
ORD0002351,CUST000499,2025-07-06,22.53,Marketplace,West
ORD0008746,CUST001900,2026-08-10,75.08,Web,West
ORD0009590,CUST002075,2025-07-27,55.35,Marketplace,West
ORD0001385,CUST000282,2025-11-17,31.77,Mobile App,South
ORD0013592,CUST002949,2024-11-16,685.79,Store,Central
ORD0009037,CUST001958,2024-09-07,93.04,Mobile App,Central
ORD0005857,CUST001255,2026-02-10,80.67,Marketplace,Central
ORD0013096,CUST002852,2026-04-27,65.33,Marketplace,West
ORD0000298,CUST000061,2026-01-25,94.87,Web,South
ORD0008636,CUST001873,2026-01-04,1622.03,Marketplace,West
ORD0017713,CUST003854,2026-02-26,13.49,Marketplace,Central
ORD0003868,CUST000815,2025-07-18,21.67,Mobile App,East
ORD0014265,CUST003104,2025-04-11,28.69,Mobile App,North
ORD0002078,CUST000437,2026-04-30,66.18,Mobile App,North
ORD0012944,CUST002815,2025-09-01,62.76,Marketplace,North
ORD0013587,CUST002949,2025-07-24,1102.76,Mobile App,Central
ORD0005843,CUST001252,2024-09-04,69.48,Mobile App,West
ORD0002230,CUST000469,2025-12-28,53.92,Marketplace,West
ORD0002843,CUST000608,2026-04-11,33.47,Marketplace,South
ORD0002538,CUST000540,2025-01-07,13.43,Web,West
ORD0000195,CUST000038,2025-11-02,33.3,Marketplace,North
ORD0017186,CUST003726,2025-02-27,54.51,Marketplace,West
ORD0007363,CUST001575,2026-07-06,112.69,Web,West
ORD0006637,CUST001420,2026-06-20,1287.74,Marketplace,South
ORD0007499,CUST001608,2026-03-19,93.07,Mobile App,East
ORD0015801,CUST003407,2025-07-25,29.04,Mobile App,Central
ORD0017929,CUST003897,2025-11-23,39.67,Web,East
ORD0004043,CUST000855,2025-09-25,59.38,Web,East
ORD0006554,CUST001402,2025-11-29,83.13,Web,Central
ORD0010771,CUST002324,2025-01-02,100.34,Marketplace,Central
ORD0018114,CUST003945,2026-05-01,84.56,Marketplace,West
ORD0005506,CUST001183,2026-02-02,45.45,Web,Central
ORD0006855,CUST001463,2026-01-09,49.22,Mobile App,East
ORD0006762,CUST001442,2025-09-23,203.09,Web,East
ORD0005301,CUST001144,2025-06-29,26.49,Mobile App,Central
ORD0015222,CUST003280,2024-10-04,76.95,Marketplace,East
ORD0004655,CUST000985,2025-01-13,33.22,Store,South
ORD0000321,CUST000069,2025-05-14,-77.32,Web,Central
ORD0007136,CUST001521,2026-04-05,54.31,Marketplace,South
ORD0001372,CUST000281,2025-08-28,181.51,Web,West
ORD0018181,CUST003959,2025-10-25,71.74,Mobile App,North
ORD0007871,CUST001697,2026-04-08,90.76,Marketplace,East
ORD0011985,CUST002592,2025-10-10,23.76,Store,East
ORD0002655,CUST000561,2026-02-15,48.89,Web,Central
ORD0009100,CUST001975,2025-04-29,58.4,Web,East
ORD0015210,CUST003279,2025-08-19,43.68,Marketplace,North
ORD0012143,CUST002630,2026-01-19,43.3,Marketplace,South
ORD0003399,CUST000729,2026-04-02,22.44,Mobile App,Central
ORD0010244,CUST002209,2025-05-12,83.83,Marketplace,West
ORD0008533,CUST001845,2026-04-01,59.3,Marketplace,West
ORD0017673,CUST003841,2026-04-04,25.8,Web,East
ORD0016383,CUST003545,2025-11-03,80.33,Mobile App,Central
ORD0015366,CUST003306,2025-11-18,202.31,Store,East
ORD0017301,CUST003756,2026-01-19,52.95,Mobile App,North
ORD0000927,CUST000196,2025-02-19,86.87,Web,West
ORD0000245,CUST000051,2025-11-18,134.28,Mobile App,South
ORD0007470,CUST001601,2025-01-04,162.06,Mobile App,East
ORD0008208,CUST001767,2026-03-31,802.0,Marketplace,South
ORD0000144,CUST000028,2024-09-04,91.74,Mobile App,North
ORD0005984,CUST001278,2026-04-21,45.49,Mobile App,North
ORD0008152,CUST001760,2025-03-04,27.6,Marketplace,South
ORD0002364,,2026-01-26,72.93,Store,East
ORD0015969,CUST003442,2026-07-14,44.06,Mobile App,West
ORD0000130,CUST000027,2026-04-16,92.31,Marketplace,East
ORD0001162,CUST000240,2025-05-22,84.86,Marketplace,East
ORD0015101,CUST003260,2025-10-19,57.37,Store,South
ORD0004283,CUST000908,2025-03-01,20.87,Store,West
ORD0005954,CUST001275,2026-08-10,35.19,Marketplace,North
ORD0000288,CUST000060,2026-02-04,137.14,Marketplace,Central
ORD0009823,CUST002120,2026-06-30,50.05,Web,North
ORD0013594,CUST002950,2024-10-04,67.02,Mobile App,West
ORD0005309,CUST001146,2025-10-29,37.31,Mobile App,North
ORD0010069,CUST002169,2025-12-18,7.28,Mobile App,Central
ORD0010681,CUST002311,2026-06-07,1108.99,Mobile App,South
ORD0013605,CUST002952,2024-11-21,84.33,Store,North
ORD0012672,CUST002764,2025-09-14,51.85,Mobile App,West
ORD0017695,CUST003849,2026-02-03,21.69,Web,South
ORD0015420,CUST003316,2026-06-04,114.07,Web,West
ORD0008682,CUST001887,2025-01-20,80.33,Web,West
ORD0001171,CUST000243,2026-03-08,80.88,Mobile App,East
ORD0017608,CUST003821,2024-12-11,45.51,Web,West
ORD0010375,CUST002233,2024-12-07,61.42,Web,North
ORD0013322,CUST002896,2026-05-18,140.08,Store,South
ORD0006793,CUST001445,2026-01-04,54.21,Marketplace,West
ORD0015975,CUST003442,2025-06-30,24.08,Mobile App,West
ORD0017183,CUST003725,2025-06-21,42.58,Marketplace,South
ORD0011229,CUST002417,2025-10-31,52.14,Mobile App,North
ORD0001860,CUST000395,2026-08-27,257.65,Marketplace,North
ORD0014930,CUST003228,2025-01-08,107.59,Web,West
ORD0015552,CUST003350,2025-12-12,46.24,Marketplace,East
ORD0014375,CUST003131,2026-05-16,21.72,Web,West
ORD0006782,CUST001444,2025-08-22,40.81,Marketplace,East
ORD0015700,CUST003382,2025-02-03,85.65,Store,East
ORD0014905,CUST003223,2025-07-22,23.37,Store,East
ORD0011781,CUST002549,2025-06-03,18.37,Web,East
ORD0017062,CUST003693,2025-12-22,61.32,Marketplace,West
ORD0003122,CUST000668,2025-10-24,988.92,Store,East
ORD0008580,CUST001857,2025-12-27,38.09,Store,South
ORD0001312,CUST000270,2026-07-27,202.08,Web,East
ORD0001033,CUST000214,2025-04-29,52.09,Store,West
ORD0008340,CUST001803,2025-10-23,112.29,Marketplace,West
ORD0014529,CUST003157,2025-06-12,55.36,Store,South
ORD0006383,CUST001371,2026-04-11,93.03,Store,South
ORD0007911,CUST001706,2026-08-11,1360.27,Mobile App,Central
ORD0013129,CUST002864,2026-03-02,72.47,Marketplace,East
ORD0000932,CUST000197,2025-03-13,13.78,Marketplace,South
ORD0012212,CUST002651,2026-03-02,-512.16,Mobile App,East
ORD0000692,CUST000140,2025-02-07,84.03,Store,North
ORD0014373,CUST003129,2025-10-04,102.05,Web,Central
ORD0006365,CUST001369,2026-07-06,37.33,Marketplace,West
ORD0001910,CUST000405,2025-12-03,277.12,Mobile App,Central
ORD0009022,CUST001956,2026-08-25,745.12,Web,South
ORD0011691,CUST002527,2025-05-27,92.43,Web,Central
ORD0010274,CUST002213,2025-06-18,66.7,Web,Central
ORD0017813,CUST003875,2026-08-30,1541.23,Web,East
ORD0018328,CUST003981,2025-08-05,85.02,Store,West
ORD0000045,CUST000009,2025-11-02,48.77,Web,South
ORD0003940,CUST000837,2024-09-04,27.15,Mobile App,South
ORD0014321,CUST003121,2025-09-09,62.54,Web,South
ORD0007109,CUST001518,2025-10-25,862.39,Web,North
ORD0013388,CUST002908,2025-12-24,225.28,Store,North
ORD0004320,CUST000917,2025-11-20,47.35,Web,South
ORD0002966,CUST000633,2025-07-26,105.16,Store,East
ORD0003970,CUST000841,2025-04-11,303.46,Web,South
ORD0009380,CUST002034,2025-08-20,110.5,Web,East
ORD0004927,CUST001053,2025-11-03,36.5,Store,North
ORD0014384,CUST003133,2025-11-07,138.46,Mobile App,West
ORD0008477,CUST001836,2025-05-24,74.59,Store,West
ORD0007479,CUST001602,2025-03-09,128.82,Web,East
ORD0010267,CUST002211,2025-03-24,789.71,Mobile App,South
ORD0006309,CUST001356,2024-09-04,218.74,Marketplace,North
ORD0004160,CUST000886,2025-08-09,53.74,Marketplace,Central
ORD0003093,CUST000663,2026-03-13,109.71,Web,West
ORD0016698,CUST003618,2025-01-29,16.33,Mobile App,North
ORD0012749,CUST002780,2025-03-27,123.37,Web,Central
ORD0007955,CUST001713,2026-08-20,532.75,Store,East
ORD0005556,CUST001189,2025-11-01,136.57,Store,East
ORD0013364,CUST002904,2025-10-09,671.89,Mobile App,East
ORD0012516,CUST002729,2025-12-03,71.04,Mobile App,East
ORD0003983,CUST000845,2026-02-25,134.44,Store,East
ORD0014405,CUST003137,2025-02-11,14.34,Mobile App,West
ORD0006941,CUST001479,2025-11-14,46.17,Mobile App,South
ORD0017184,CUST003726,2025-09-14,72.01,Web,West
ORD0001405,CUST000287,2026-02-06,156.61,Marketplace,North
ORD0003196,CUST000681,2025-03-02,57.52,Marketplace,Central
ORD0013685,CUST002970,2026-04-24,16.97,Marketplace,Central
ORD0014907,CUST003225,2026-08-30,62.86,Store,West
ORD0016472,CUST003571,2025-03-24,78.3,Store,North
ORD0000970,CUST000204,2025-10-23,31.8,Store,West
ORD0017004,CUST003685,2025-08-27,170.99,Web,West
ORD0006544,CUST001400,2026-05-07,39.68,Store,West
ORD0011927,CUST002583,2026-07-26,37.3,Mobile App,West
ORD0009118,CUST001979,2024-10-17,56.77,Marketplace,South
ORD0012364,CUST002696,2026-06-05,28.47,Mobile App,West
ORD0010077,CUST002173,2025-12-13,28.38,Mobile App,East
ORD0012918,CUST002811,2025-07-30,90.22,Store,South
ORD0002844,CUST000608,2026-02-13,30.58,Mobile App,South
ORD0002852,CUST000608,2024-09-28,108.04,Mobile App,South
ORD0004816,CUST001021,2025-05-07,43.73,Marketplace,West
ORD0017422,CUST003782,2025-07-10,47.61,Web,Central
ORD0005957,CUST001275,2026-01-28,59.13,Store,North
ORD0015424,CUST003316,2025-12-15,101.37,Store,West
ORD0011221,CUST002416,2025-09-08,21.15,Mobile App,Central
ORD0001828,CUST000388,2025-05-17,829.26,Marketplace,Central
ORD0004472,,2025-12-09,46.0,Marketplace,West
ORD0014162,CUST003088,2025-11-18,88.25,Store,East
ORD0012541,CUST002736,2026-06-03,56.48,Marketplace,West
ORD0016919,CUST003666,2026-05-13,74.33,Mobile App,South
ORD0011819,CUST002559,2025-12-22,13.24,Store,East
ORD0001790,CUST000379,2025-11-28,37.39,Store,Central
ORD0000141,CUST000028,2025-01-25,74.09,Store,North
ORD0002060,CUST000432,2025-05-31,46.81,Web,North
ORD0013180,CUST002872,2025-11-23,25.35,Web,North
ORD0007144,CUST001524,2024-12-23,84.29,Marketplace,East
ORD0013563,CUST002944,2025-10-21,153.64,Store,North
ORD0012206,CUST002650,2025-05-18,,Mobile App,North
ORD0001903,CUST000404,2025-06-10,38.86,Marketplace,Central
ORD0004687,CUST000995,2025-06-09,16.38,Marketplace,North
ORD0014726,CUST003189,2024-10-31,52.97,Store,Central
ORD0008091,CUST001744,2026-08-09,318.6,Mobile App,South
ORD0004923,CUST001053,2026-04-14,64.32,Marketplace,North
ORD0006786,CUST001444,2025-03-03,94.46,Mobile App,East
ORD0005878,CUST001260,2025-05-14,1527.36,Mobile App,South
ORD0009549,CUST002065,2026-03-03,36.57,Marketplace,North
ORD0000076,CUST000016,2026-02-02,61.72,Store,North
ORD0002346,CUST000498,2025-09-09,183.78,Mobile App,North
ORD0006448,CUST001384,2025-03-01,1770.8,Web,South
ORD0008431,CUST001828,2025-06-30,85.51,Web,Central
ORD0008623,CUST001871,2025-10-28,13.02,Marketplace,West
ORD0004587,CUST000972,2025-04-15,85.04,Store,South
ORD0013241,,2025-12-08,136.02,Marketplace,North
ORD0000791,CUST000164,2025-08-21,129.1,Mobile App,South
ORD0014009,CUST003047,2025-05-23,60.48,Web,East
