customer_id,archetype,region,signup_date
CUST002123,occasional,West,2024-12-01
CUST002124,loyal,North,2026-07-23
CUST002125,occasional,Central,2026-06-13
CUST002126,occasional,South,2026-01-21
CUST002127,occasional,East,2026-04-22
CUST002128,occasional,North,2026-06-18
CUST002129,loyal,South,2025-11-05
CUST002130,champion,Central,2025-11-10
CUST002131,occasional,South,2026-05-05
CUST002132,lapsed,East,2025-01-10
CUST002133,whale,Central,2024-11-21
CUST002134,lapsed,West,2025-03-15
CUST002135,one_and_done,North,2025-07-31
CUST002136,one_and_done,South,2024-10-06
CUST002137,occasional,South,2025-11-28
CUST002138,lapsed,South,2025-10-06
CUST002139,lapsed,South,2026-07-21
CUST002140,lapsed,East,2025-03-23
CUST002141,lapsed,South,2026-05-28
CUST002142,occasional,South,2025-04-22
CUST002143,lapsed,East,2025-01-30
CUST002144,lapsed,South,2026-03-02
CUST002145,occasional,South,2025-05-29
CUST002146,lapsed,East,2025-12-31
CUST002147,loyal,Central,2025-10-26
CUST002148,whale,East,2025-07-26
CUST002149,lapsed,East,2026-02-07
CUST002150,loyal,Central,2025-01-20
CUST002151,one_and_done,West,2025-10-28
CUST002152,champion,South,2025-09-11
CUST002153,lapsed,South,2025-01-07
CUST002154,lapsed,East,2026-02-22
CUST002155,one_and_done,East,2025-09-18
CUST002156,lapsed,North,2024-09-04
CUST002157,loyal,North,2025-10-25
CUST002158,occasional,South,2026-05-12
CUST002159,occasional,Central,2026-01-13
CUST002160,champion,West,2024-09-30
CUST002161,occasional,Central,2025-02-15
CUST002162,occasional,North,2025-01-11
CUST002163,occasional,East,2026-02-04
CUST002164,occasional,East,2024-12-21
CUST002165,lapsed,East,2025-10-29
CUST002166,occasional,East,2025-01-21
CUST002167,lapsed,South,2024-11-22
CUST002168,occasional,North,2026-03-08
CUST002169,occasional,Central,2024-10-13
CUST002170,one_and_done,Central,2025-05-15
CUST002171,occasional,North,2025-03-07
CUST002172,occasional,East,2025-02-17
CUST002173,one_and_done,East,2026-04-05
CUST002174,loyal,West,2025-02-25
CUST002175,occasional,Central,2026-03-04
CUST002176,one_and_done,East,2026-01-22
CUST002177,occasional,West,2026-05-11
CUST002178,lapsed,Central,2026-03-27
CUST002179,occasional,Central,2024-09-14
CUST002180,whale,South,2025-12-14
CUST002181,lapsed,Central,2025-11-03
CUST002182,whale,East,2025-08-30
CUST002183,lapsed,North,2025-03-19
CUST002184,loyal,West,2025-06-25
CUST002185,one_and_done,Central,2025-07-21
CUST002186,loyal,South,2024-12-23
CUST002187,lapsed,East,2025-08-18
CUST002188,one_and_done,South,2025-02-08
CUST002189,occasional,North,2024-11-01
CUST002190,lapsed,Central,2025-04-14
CUST002191,loyal,North,2026-07-07
CUST002192,one_and_done,East,2026-01-28
CUST002193,one_and_done,North,2025-05-25
CUST002194,champion,West,2025-08-30
CUST002195,one_and_done,Central,2026-01-13
CUST002196,lapsed,West,2025-12-09
CUST002197,loyal,West,2026-06-07
CUST002198,one_and_done,Central,2026-02-17
CUST002199,occasional,Central,2025-01-30
CUST002200,one_and_done,Central,2026-07-24
CUST002201,loyal,South,2024-12-23
CUST002202,lapsed,East,2025-12-06
CUST002203,lapsed,Central,2025-01-12
CUST002204,loyal,South,2026-02-02
CUST002205,occasional,West,2024-12-28
CUST002206,one_and_done,North,2025-06-26
CUST002207,one_and_done,Central,2024-12-12
CUST002208,occasional,West,2026-06-18
CUST002209,loyal,West,2025-01-19
CUST002210,loyal,Central,2026-01-23
CUST002211,whale,South,2025-11-22
CUST002212,occasional,East,2026-06-30
CUST002213,lapsed,Central,2024-10-02
CUST002214,occasional,North,2025-05-09
CUST002215,lapsed,Central,2024-09-13
CUST002216,loyal,South,2025-06-29
CUST002217,loyal,East,2026-04-12
CUST002218,lapsed,East,2025-12-07
CUST002219,lapsed,West,2025-09-27
CUST002220,occasional,Central,2026-04-19
CUST002221,occasional,South,2024-10-17
CUST002222,occasional,North,2024-09-29
CUST002223,occasional,East,2025-07-02
CUST002224,loyal,West,2025-06-17
CUST002225,lapsed,West,2025-03-26
CUST002226,occasional,West,2025-04-12
CUST002227,one_and_done,South,2026-06-18
CUST002228,loyal,Central,2025-07-25
CUST002229,champion,North,2025-02-03
CUST002230,one_and_done,North,2025-01-13
CUST002231,occasional,North,2025-06-09
CUST002232,one_and_done,Central,2024-11-11
CUST002233,loyal,North,2025-06-16
CUST002234,lapsed,West,2025-11-06
CUST002235,one_and_done,Central,2025-09-25
CUST002236,lapsed,West,2025-04-04
CUST002237,loyal,Central,2024-11-18
CUST002238,occasional,North,2026-02-21
CUST002239,occasional,East,2026-01-07
CUST002240,one_and_done,East,2025-05-01
CUST002241,occasional,West,2025-02-12
CUST002242,loyal,West,2025-10-25
CUST002243,occasional,East,2025-05-07
CUST002244,occasional,South,2026-07-27
CUST002245,occasional,North,2026-01-08
CUST002246,loyal,East,2024-10-01
CUST002247,occasional,South,2025-06-23
CUST002248,one_and_done,East,2024-12-01
CUST002249,occasional,West,2026-03-01
CUST002250,occasional,East,2026-01-09
CUST002251,one_and_done,East,2024-09-17
CUST002252,lapsed,North,2024-09-01
CUST002253,occasional,West,2024-11-25
CUST002254,one_and_done,East,2025-12-22
CUST002255,whale,North,2025-01-16
CUST002256,one_and_done,South,2025-09-13
CUST002257,lapsed,West,2024-12-18
CUST002258,lapsed,Central,2024-12-13
CUST002259,champion,East,2025-09-30
CUST002260,occasional,Central,2025-12-30
CUST002261,one_and_done,North,2024-09-17
CUST002262,whale,South,2025-09-19
CUST002263,occasional,Central,2025-10-02
CUST002264,loyal,North,2025-04-22
CUST002265,one_and_done,West,2024-10-14
CUST002266,loyal,South,2026-05-01
CUST002267,lapsed,South,2024-09-10
CUST002268,one_and_done,East,2025-10-09
CUST002269,one_and_done,South,2026-07-14
CUST002270,lapsed,Central,2025-12-27
CUST002271,one_and_done,Central,2025-09-11
CUST002272,one_and_done,East,2025-04-14
CUST002273,lapsed,East,2025-06-30
CUST002274,lapsed,North,2026-04-27
CUST002275,lapsed,South,2025-08-24
CUST002276,champion,North,2026-02-19
CUST002277,one_and_done,Central,2026-01-24
CUST002278,occasional,South,2025-03-21
CUST002279,lapsed,South,2025-01-15
CUST002280,one_and_done,Central,2026-04-13
CUST002281,occasional,West,2025-06-05
CUST002282,loyal,West,2025-10-09
CUST002283,occasional,North,2025-12-08
CUST002284,one_and_done,East,2025-03-19
CUST002285,occasional,East,2026-02-07
CUST002286,loyal,South,2025-02-11
CUST002287,lapsed,West,2025-10-24
CUST002288,lapsed,Central,2026-05-26
CUST002289,loyal,South,2025-01-23
CUST002290,occasional,South,2024-12-12
CUST002291,whale,South,2025-07-02
CUST002292,one_and_done,Central,2025-03-12
CUST002293,one_and_done,North,2026-04-19
CUST002294,occasional,Central,2025-12-06
CUST002295,occasional,West,2025-11-29
CUST002296,champion,East,2025-02-12
CUST002297,one_and_done,East,2025-11-27
CUST002298,champion,Central,2025-03-09
CUST002299,champion,West,2025-12-29
CUST002300,one_and_done,South,2025-06-06
CUST002301,lapsed,North,2026-03-07
CUST002302,lapsed,West,2025-07-06
CUST002303,occasional,North,2026-06-05
CUST002304,occasional,North,2025-03-04
CUST002305,occasional,Central,2026-07-11
CUST002306,occasional,East,2024-08-31
CUST002307,one_and_done,West,2024-12-21
CUST002308,occasional,South,2025-06-22
CUST002309,one_and_done,North,2024-11-02
CUST002310,lapsed,North,2025-01-11
CUST002311,whale,South,2026-04-23
CUST002312,loyal,North,2025-02-26
CUST002313,occasional,East,2025-11-09
CUST002314,loyal,South,2024-12-09
CUST002315,occasional,East,2024-12-04
CUST002316,occasional,East,2024-10-01
CUST002317,loyal,South,2025-09-19
CUST002318,lapsed,East,2026-03-18
CUST002319,occasional,North,2026-05-05
CUST002320,lapsed,South,2026-04-07
CUST002321,champion,Central,2024-09-05
CUST002322,loyal,Central,2025-06-16
CUST002323,occasional,East,2025-11-27
CUST002324,loyal,Central,2025-09-20
CUST002325,occasional,East,2026-04-01
CUST002326,whale,North,2025-06-27
CUST002327,occasional,Central,2025-10-07
CUST002328,loyal,East,2025-01-19
CUST002329,one_and_done,West,2026-07-17
CUST002330,occasional,West,2024-10-17
CUST002331,one_and_done,South,2026-06-19
CUST002332,occasional,West,2025-10-12
CUST002333,lapsed,East,2025-12-05
CUST002334,loyal,South,2025-03-16
CUST002335,occasional,South,2025-04-27
CUST002336,one_and_done,West,2026-03-16
CUST002337,lapsed,South,2025-08-22
CUST002338,occasional,North,2025-07-22
CUST002339,one_and_done,Central,2025-09-10
CUST002340,loyal,South,2026-07-16
CUST002341,loyal,West,2026-03-29
CUST002342,loyal,West,2025-08-13
CUST002343,one_and_done,Central,2026-01-30
CUST002344,occasional,West,2025-07-15
CUST002345,one_and_done,West,2026-04-08
CUST002346,loyal,Central,2025-03-04
CUST002347,lapsed,Central,2026-03-22
CUST002348,lapsed,North,2025-05-03
CUST002349,loyal,West,2024-12-23
CUST002350,champion,North,2025-11-23
CUST002351,champion,Central,2026-04-25
CUST002352,lapsed,North,2026-07-27
CUST002353,occasional,South,2025-11-21
CUST002354,one_and_done,North,2026-05-12
CUST002355,occasional,West,2024-11-21
CUST002356,lapsed,North,2024-09-18
CUST002357,occasional,North,2024-09-13
CUST002358,one_and_done,East,2024-10-24
CUST002359,whale,Central,2025-06-16
CUST002360,loyal,East,2025-12-16
CUST002361,lapsed,East,2025-09-22
CUST002362,champion,West,2026-01-31
CUST002363,occasional,East,2024-12-20
CUST002364,lapsed,South,2025-09-29
CUST002365,one_and_done,East,2025-11-04
CUST002366,one_and_done,North,2025-04-05
CUST002367,occasional,South,2025-11-12
CUST002368,occasional,West,2025-11-24
CUST002369,occasional,South,2026-02-22
CUST002370,one_and_done,North,2026-06-14
CUST002371,occasional,North,2026-07-05
CUST002372,occasional,Central,2025-10-23
CUST002373,occasional,South,2024-09-03
CUST002374,occasional,North,2026-01-30
CUST002375,occasional,West,2025-05-09
CUST002376,loyal,East,2025-12-16
CUST002377,lapsed,East,2026-01-01
CUST002378,one_and_done,Central,2026-04-08
CUST002379,loyal,South,2025-07-02
CUST002380,one_and_done,East,2025-04-26
CUST002381,lapsed,West,2025-11-28
CUST002382,occasional,West,2025-07-28
CUST002383,loyal,South,2025-09-01
CUST002384,champion,West,2026-01-23
CUST002385,champion,West,2025-04-03
CUST002386,lapsed,North,2025-07-09
CUST002387,whale,North,2026-06-15
CUST002388,champion,West,2025-08-21
CUST002389,one_and_done,North,2025-11-01
CUST002390,loyal,Central,2025-01-20
CUST002391,one_and_done,North,2025-12-29
CUST002392,lapsed,Central,2024-09-30
CUST002393,occasional,West,2025-05-27
CUST002394,champion,East,2026-05-01
CUST002395,one_and_done,South,2025-10-22
CUST002396,whale,South,2024-11-20
CUST002397,occasional,West,2026-02-03
CUST002398,loyal,West,2025-03-25
CUST002399,loyal,South,2025-01-29
CUST002400,one_and_done,East,2025-04-03
CUST002401,one_and_done,Central,2026-05-29
CUST002402,lapsed,South,2025-11-11
CUST002403,lapsed,West,2025-11-30
CUST002404,lapsed,North,2025-12-03
CUST002405,lapsed,Central,2024-11-23
CUST002406,occasional,North,2026-07-28
CUST002407,one_and_done,South,2025-07-19
CUST002408,occasional,East,2024-09-12
CUST002409,occasional,South,2024-11-26
CUST002410,lapsed,North,2025-06-02
CUST002411,one_and_done,West,2024-09-01
CUST002412,whale,North,2025-10-23
CUST002413,occasional,Central,2025-05-30
CUST002414,one_and_done,North,2025-07-16
CUST002415,occasional,South,2026-06-28
CUST002416,loyal,Central,2026-07-03
CUST002417,occasional,North,2024-11-11
CUST002418,one_and_done,North,2026-04-01
CUST002419,loyal,West,2025-11-25
CUST002420,lapsed,North,2025-05-21
CUST002421,loyal,Central,2025-06-24
CUST002422,loyal,East,2025-08-06
CUST002423,lapsed,Central,2024-09-14
CUST002424,loyal,South,2025-01-27
CUST002425,lapsed,North,2024-10-10
CUST002426,one_and_done,Central,2025-04-26
CUST002427,loyal,West,2024-09-14
CUST002428,one_and_done,Central,2025-06-05
CUST002429,one_and_done,South,2025-07-17
CUST002430,lapsed,East,2025-01-07
CUST002431,lapsed,East,2024-11-30
CUST002432,one_and_done,East,2026-06-14
CUST002433,one_and_done,South,2024-11-01
CUST002434,occasional,South,2025-04-04
CUST002435,one_and_done,West,2024-11-10
CUST002436,whale,North,2025-03-18
CUST002437,one_and_done,South,2024-10-21
CUST002438,one_and_done,South,2026-01-20
CUST002439,occasional,North,2026-03-22
CUST002440,lapsed,North,2026-03-17
CUST002441,whale,East,2026-02-05
CUST002442,loyal,North,2026-03-04
CUST002443,occasional,South,2025-09-25
CUST002444,one_and_done,East,2026-03-15
CUST002445,occasional,Central,2026-04-12
CUST002446,one_and_done,North,2025-07-30
CUST002447,champion,East,2025-01-22
CUST002448,occasional,North,2026-04-28
CUST002449,one_and_done,East,2025-08-08
CUST002450,one_and_done,East,2025-04-26
CUST002451,one_and_done,West,2025-03-25
CUST002452,one_and_done,East,2026-05-19
CUST002453,one_and_done,Central,2025-03-05
CUST002454,lapsed,North,2026-07-13
CUST002455,one_and_done,North,2026-02-16
CUST002456,one_and_done,North,2025-12-20
CUST002457,one_and_done,South,2024-12-11
CUST002458,loyal,North,2026-03-19
CUST002459,occasional,North,2025-01-30
CUST002460,one_and_done,South,2024-09-07
CUST002461,lapsed,Central,2024-09-28
CUST002462,one_and_done,Central,2025-12-31
CUST002463,loyal,North,2026-05-26
CUST002464,one_and_done,Central,2026-02-26
CUST002465,occasional,South,2025-02-08
CUST002466,one_and_done,East,2026-03-16
CUST002467,lapsed,South,2025-05-06
CUST002468,one_and_done,East,2025-11-12
CUST002469,one_and_done,West,2025-02-10
CUST002470,occasional,West,2025-06-02
CUST002471,occasional,East,2025-06-17
CUST002472,lapsed,West,2025-01-30
CUST002473,one_and_done,West,2024-10-01
CUST002474,one_and_done,North,2025-11-18
CUST002475,occasional,South,2025-07-26
CUST002476,champion,North,2025-05-19
CUST002477,loyal,West,2025-01-01
CUST002478,loyal,East,2025-08-28
CUST002479,occasional,West,2025-11-11
CUST002480,lapsed,East,2024-12-16
CUST002481,one_and_done,South,2024-10-02
CUST002482,occasional,North,2025-06-28
CUST002483,loyal,Central,2026-05-20
CUST002484,occasional,South,2026-01-10
CUST002485,lapsed,North,2025-09-10
CUST002486,occasional,South,2025-03-26
CUST002487,lapsed,Central,2025-04-19
CUST002488,lapsed,South,2025-01-03
CUST002489,loyal,Central,2026-07-11
CUST002490,one_and_done,East,2025-09-09
CUST002491,whale,Central,2025-03-28
CUST002492,occasional,West,2024-09-08
CUST002493,champion,North,2026-04-23
CUST002494,lapsed,East,2024-11-23
CUST002495,lapsed,East,2026-07-26
CUST002496,one_and_done,South,2026-03-16
CUST002497,one_and_done,East,2024-12-16
CUST002498,occasional,North,2025-01-27
CUST002499,lapsed,West,2024-09-19
CUST002500,occasional,Central,2025-06-06
CUST002501,champion,North,2025-05-26
CUST002502,one_and_done,East,2025-07-22
CUST002503,whale,West,2025-08-07
CUST002504,lapsed,North,2025-08-06
CUST002505,occasional,South,2026-01-08
CUST002506,champion,South,2024-12-11
CUST002507,lapsed,North,2025-11-24
CUST002508,lapsed,Central,2025-05-30
CUST002509,one_and_done,East,2025-04-19
CUST002510,one_and_done,West,2025-07-20
CUST002511,occasional,East,2025-05-29
CUST002512,occasional,Central,2026-06-27
CUST002513,loyal,Central,2025-12-22
CUST002514,loyal,West,2025-09-21
CUST002515,occasional,South,2025-10-29
CUST002516,lapsed,East,2024-11-03
CUST002517,loyal,Central,2024-11-11
CUST002518,occasional,East,2025-03-20
CUST002519,one_and_done,East,2025-11-27
CUST002520,occasional,North,2026-06-26
CUST002521,loyal,Central,2025-02-18
CUST002522,one_and_done,West,2024-11-20
CUST002523,occasional,South,2025-08-23
CUST002524,one_and_done,East,2024-12-30
CUST002525,lapsed,East,2024-10-18
CUST002526,loyal,North,2025-07-14
CUST002527,lapsed,Central,2026-03-07
CUST002528,lapsed,Central,2026-07-16
CUST002529,lapsed,Central,2025-02-17
CUST002530,one_and_done,South,2025-07-03
CUST002531,one_and_done,South,2026-04-15
CUST002532,one_and_done,North,2026-06-23
CUST002533,one_and_done,West,2024-09-21
CUST002534,champion,South,2025-12-19
CUST002535,whale,Central,2025-12-15
CUST002536,one_and_done,Central,2025-05-17
CUST002537,lapsed,North,2025-11-18
CUST002538,occasional,Central,2024-10-30
CUST002539,champion,North,2025-04-11
CUST002540,one_and_done,East,2025-11-23
CUST002541,one_and_done,East,2026-01-26
CUST002542,occasional,Central,2024-12-06
CUST002543,occasional,West,2025-06-12
CUST002544,occasional,Central,2024-10-27
CUST002545,one_and_done,East,2025-12-02
CUST002546,occasional,Central,2026-07-17
CUST002547,whale,Central,2024-11-09
CUST002548,loyal,Central,2026-02-14
CUST002549,occasional,East,2024-12-17
CUST002550,occasional,South,2025-03-22
CUST002551,one_and_done,Central,2026-02-19
CUST002552,occasional,West,2025-02-17
CUST002553,one_and_done,Central,2026-06-04
CUST002554,whale,East,2025-10-30
CUST002555,occasional,Central,2025-11-24
CUST002556,one_and_done,West,2025-04-28
CUST002557,champion,West,2025-07-22
CUST002558,occasional,North,2025-05-29
CUST002559,occasional,East,2025-09-01
CUST002560,champion,West,2025-03-01
CUST002561,one_and_done,West,2026-04-10
CUST002562,one_and_done,Central,2025-03-15
CUST002563,one_and_done,South,2026-06-26
CUST002564,one_and_done,South,2026-06-01
CUST002565,one_and_done,Central,2025-03-12
CUST002566,occasional,Central,2026-04-12
CUST002567,champion,North,2025-02-07
CUST002568,loyal,South,2026-04-30
CUST002569,one_and_done,Central,2026-04-20
CUST002570,whale,North,2024-10-17
CUST002571,champion,West,2026-03-29
CUST002572,one_and_done,North,2024-10-30
CUST002573,lapsed,North,2025-11-30
CUST002574,lapsed,West,2025-01-19
CUST002575,one_and_done,West,2024-10-12
CUST002576,one_and_done,East,2026-05-11
CUST002577,one_and_done,Central,2025-12-12
CUST002578,lapsed,South,2025-06-25
CUST002579,loyal,East,2024-12-03
CUST002580,lapsed,West,2026-03-22
CUST002581,champion,West,2026-03-23
CUST002582,lapsed,South,2025-11-16
CUST002583,loyal,West,2026-03-10
CUST002584,loyal,East,2026-01-26
CUST002585,champion,East,2026-05-02
CUST002586,occasional,Central,2024-12-28
CUST002587,occasional,South,2025-01-20
CUST002588,loyal,West,2026-04-21
CUST002589,occasional,Central,2025-07-21
CUST002590,occasional,West,2025-05-05
CUST002591,lapsed,Central,2025-05-18
CUST002592,lapsed,East,2024-09-11
CUST002593,one_and_done,South,2025-05-09
CUST002594,loyal,Central,2025-04-07
CUST002595,occasional,West,2026-07-08
CUST002596,lapsed,South,2026-06-06
CUST002597,loyal,South,2025-05-24
CUST002598,occasional,South,2024-11-03
CUST002599,lapsed,Central,2025-10-25
CUST002600,whale,North,2025-05-07
CUST002601,occasional,West,2026-03-06
CUST002602,one_and_done,East,2025-09-15
CUST002603,occasional,North,2025-02-21
CUST002604,lapsed,West,2025-04-26
CUST002605,champion,West,2026-05-13
CUST002606,loyal,West,2024-11-23
CUST002607,one_and_done,East,2024-10-21
CUST002608,occasional,South,2025-09-01
CUST002609,one_and_done,North,2025-12-05
CUST002610,occasional,North,2025-07-25
CUST002611,lapsed,South,2025-01-17
CUST002612,lapsed,West,2025-09-18
CUST002613,occasional,North,2026-07-10
CUST002614,lapsed,Central,2026-06-11
CUST002615,occasional,East,2025-01-09
CUST002616,occasional,South,2025-01-27
CUST002617,loyal,Central,2025-02-06
CUST002618,lapsed,North,2026-05-04
CUST002619,lapsed,Central,2026-04-03
CUST002620,lapsed,South,2025-10-28
CUST002621,lapsed,South,2026-02-20
CUST002622,whale,East,2025-11-03
CUST002623,occasional,Central,2025-07-06
CUST002624,lapsed,South,2026-01-16
CUST002625,one_and_done,Central,2026-05-06
CUST002626,occasional,South,2025-10-23
CUST002627,one_and_done,South,2025-03-13
CUST002628,occasional,West,2025-05-25
CUST002629,occasional,West,2025-12-18
CUST002630,occasional,South,2025-12-26
CUST002631,loyal,North,2025-06-18
CUST002632,occasional,South,2026-04-02
CUST002633,lapsed,East,2024-12-25
CUST002634,one_and_done,North,2024-11-30
CUST002635,one_and_done,North,2026-07-14
CUST002636,occasional,Central,2024-09-20
CUST002637,occasional,North,2026-07-15
CUST002638,occasional,East,2025-09-13
CUST002639,lapsed,West,2025-04-20
CUST002640,loyal,South,2025-12-15
CUST002641,one_and_done,East,2026-03-11
CUST002642,lapsed,North,2026-06-28
CUST002643,one_and_done,West,2025-03-09
CUST002644,lapsed,West,2026-07-06
CUST002645,occasional,Central,2025-08-27
CUST002646,lapsed,Central,2025-10-29
CUST002647,one_and_done,South,2024-09-22
CUST002648,lapsed,North,2024-10-18
CUST002649,one_and_done,South,2025-01-05
CUST002650,lapsed,North,2025-03-07
CUST002651,whale,East,2025-07-16
CUST002652,occasional,North,2025-11-29
CUST002653,lapsed,Central,2026-04-06
CUST002654,one_and_done,West,2024-09-22
CUST002655,occasional,South,2025-11-04
CUST002656,lapsed,Central,2025-10-04
CUST002657,occasional,West,2026-04-24
CUST002658,one_and_done,East,2026-01-19
CUST002659,loyal,North,2025-05-13
CUST002660,occasional,South,2025-10-06
CUST002661,lapsed,East,2025-06-16
CUST002662,occasional,West,2026-03-05
CUST002663,occasional,South,2026-06-04
CUST002664,occasional,West,2024-11-19
CUST002665,occasional,South,2025-10-02
CUST002666,lapsed,South,2025-11-21
CUST002667,lapsed,East,2026-01-12
CUST002668,loyal,North,2025-04-27
CUST002669,one_and_done,East,2025-07-02
CUST002670,occasional,South,2025-11-01
CUST002671,one_and_done,South,2024-10-18
CUST002672,occasional,West,2024-11-07
CUST002673,occasional,South,2026-03-15
CUST002674,occasional,West,2025-05-08
CUST002675,one_and_done,West,2024-09-22
CUST002676,one_and_done,West,2025-08-24
CUST002677,occasional,South,2026-07-10
CUST002678,lapsed,Central,2026-04-30
CUST002679,one_and_done,South,2025-04-20
CUST002680,occasional,South,2024-11-07
CUST002681,lapsed,Central,2026-05-03
CUST002682,lapsed,South,2025-07-14
CUST002683,loyal,West,2025-08-18
CUST002684,one_and_done,North,2026-01-13
CUST002685,occasional,West,2025-05-15
CUST002686,one_and_done,Central,2024-11-24
CUST002687,occasional,West,2026-02-14
CUST002688,one_and_done,East,2026-06-23
CUST002689,occasional,Central,2025-11-22
CUST002690,one_and_done,South,2025-12-24
CUST002691,lapsed,South,2025-03-09
CUST002692,occasional,North,2025-07-21
CUST002693,lapsed,West,2026-07-19
CUST002694,whale,West,2025-12-06
CUST002695,lapsed,West,2025-03-04
CUST002696,loyal,West,2025-09-01
CUST002697,lapsed,North,2025-07-02
CUST002698,champion,West,2026-01-27
CUST002699,occasional,West,2025-12-20
CUST002700,lapsed,South,2026-05-01
CUST002701,one_and_done,East,2026-06-04
CUST002702,one_and_done,Central,2026-07-06
CUST002703,occasional,East,2025-05-20
CUST002704,lapsed,West,2026-04-12
CUST002705,one_and_done,East,2025-06-25
CUST002706,occasional,West,2024-10-02
CUST002707,lapsed,West,2025-03-30
CUST002708,occasional,West,2025-06-24
CUST002709,loyal,West,2026-05-11
CUST002710,one_and_done,Central,2025-08-23
CUST002711,whale,South,2024-11-15
CUST002712,occasional,Central,2025-11-04
CUST002713,occasional,West,2024-12-30
CUST002714,loyal,East,2025-03-23
CUST002715,lapsed,South,2026-01-26
CUST002716,occasional,East,2026-04-24
CUST002717,one_and_done,West,2026-07-20
CUST002718,whale,South,2026-01-19
CUST002719,champion,South,2025-12-10
CUST002720,one_and_done,Central,2025-04-28
CUST002721,one_and_done,East,2025-06-26
CUST002722,lapsed,West,2025-08-30
CUST002723,occasional,North,2025-03-12
CUST002724,occasional,North,2025-02-07
CUST002725,loyal,Central,2025-03-19
CUST002726,one_and_done,North,2024-11-11
CUST002727,lapsed,West,2025-11-22
CUST002728,loyal,Central,2025-01-01
CUST002729,occasional,East,2025-10-10
CUST002730,lapsed,Central,2026-03-25
CUST002731,champion,East,2026-04-20
CUST002732,occasional,Central,2026-05-28
CUST002733,one_and_done,South,2024-10-01
CUST002734,occasional,East,2026-04-04
CUST002735,occasional,South,2024-12-24
CUST002736,occasional,West,2025-01-29
CUST002737,loyal,North,2025-09-27
CUST002738,one_and_done,Central,2024-10-30
CUST002739,one_and_done,North,2024-11-03
CUST002740,one_and_done,South,2024-10-22
CUST002741,loyal,East,2025-08-18
CUST002742,lapsed,North,2026-01-04
CUST002743,loyal,East,2026-07-01
CUST002744,lapsed,Central,2024-12-20
CUST002745,occasional,Central,2024-11-27
CUST002746,lapsed,North,2025-07-21
CUST002747,occasional,East,2026-06-12
CUST002748,loyal,East,2025-01-02
CUST002749,occasional,North,2026-01-04
CUST002750,champion,West,2025-07-13
CUST002751,occasional,East,2025-04-26
CUST002752,one_and_done,West,2026-04-20
CUST002753,lapsed,South,2026-06-18
CUST002754,loyal,South,2026-06-06
CUST002755,lapsed,West,2024-09-28
CUST002756,lapsed,West,2024-09-29
CUST002757,lapsed,North,2025-10-06
CUST002758,one_and_done,South,2025-10-06
CUST002759,one_and_done,East,2025-10-20
CUST002760,one_and_done,Central,2025-11-28
CUST002761,one_and_done,South,2025-07-16
CUST002762,lapsed,South,2025-11-24
CUST002763,loyal,Central,2025-05-26
CUST002764,occasional,West,2025-11-08
CUST002765,loyal,Central,2025-05-17
CUST002766,lapsed,West,2024-10-08
CUST002767,occasional,Central,2026-03-09
CUST002768,one_and_done,North,2026-06-18
CUST002769,lapsed,South,2025-07-28
CUST002770,whale,South,2026-05-09
CUST002771,loyal,North,2026-02-20
CUST002772,lapsed,West,2025-01-25
CUST002773,lapsed,West,2025-10-12
CUST002774,champion,North,2025-07-12
CUST002775,lapsed,North,2025-02-03
CUST002776,occasional,North,2026-05-03
CUST002777,one_and_done,East,2025-08-30
CUST002778,one_and_done,East,2026-07-07
CUST002779,occasional,South,2025-08-16
CUST002780,loyal,Central,2026-02-25
CUST002781,loyal,South,2024-11-01
CUST002782,loyal,East,2026-01-30
CUST002783,one_and_done,East,2026-03-13
CUST002784,occasional,South,2026-07-22
CUST002785,occasional,Central,2026-04-29
CUST002786,one_and_done,Central,2026-03-02
CUST002787,one_and_done,North,2026-02-22
CUST002788,one_and_done,East,2025-03-02
CUST002789,lapsed,North,2024-11-17
CUST002790,occasional,East,2024-12-10
CUST002791,lapsed,West,2024-09-30
CUST002792,loyal,East,2024-11-10
CUST002793,one_and_done,South,2025-09-16
CUST002794,whale,South,2025-11-01
CUST002795,lapsed,South,2025-05-03
CUST002796,one_and_done,South,2025-12-20
CUST002797,one_and_done,South,2025-06-04
CUST002798,occasional,West,2024-08-31
CUST002799,one_and_done,North,2026-03-15
CUST002800,lapsed,North,2025-02-08
CUST002801,whale,East,2024-10-15
CUST002802,occasional,West,2025-07-20
CUST002803,loyal,South,2025-11-24
CUST002804,one_and_done,South,2026-02-03
CUST002805,loyal,West,2026-04-05
CUST002806,occasional,South,2025-12-19
CUST002807,occasional,West,2025-02-24
CUST002808,one_and_done,North,2025-08-05
CUST002809,loyal,North,2026-02-26
CUST002810,loyal,East,2025-07-17
CUST002811,champion,South,2025-01-11
CUST002812,lapsed,West,2026-07-22
CUST002813,one_and_done,East,2026-07-17
CUST002814,champion,South,2024-09-28
CUST002815,champion,North,2025-02-23
CUST002816,one_and_done,North,2025-06-24
CUST002817,occasional,West,2024-11-04
CUST002818,one_and_done,South,2025-06-14
CUST002819,occasional,East,2025-08-01
CUST002820,lapsed,Central,2026-03-05
CUST002821,occasional,Central,2025-01-10
CUST002822,one_and_done,South,2025-02-11
CUST002823,champion,North,2026-01-06
CUST002824,whale,West,2025-03-02
CUST002825,whale,West,2025-03-10
CUST002826,one_and_done,South,2026-05-26
CUST002827,occasional,East,2026-04-10
CUST002828,occasional,North,2025-06-10
